,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
746,1,Brasil,30,Número-índice,283.52,1,Brasil,201603,3º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
747,1,Brasil,30,Número-índice,214.06,1,Brasil,201603,3º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
748,1,Brasil,30,Número-índice,205.66,1,Brasil,201604,4º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
749,1,Brasil,30,Número-índice,129.82,1,Brasil,201604,4º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
750,1,Brasil,30,Número-índice,169.51,1,Brasil,201604,4º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
751,1,Brasil,30,Número-índice,162.74,1,Brasil,201604,4º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
752,1,Brasil,30,Número-índice,170.86,1,Brasil,201604,4º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
753,1,Brasil,30,Número-índice,147.85,1,Brasil,201604,4º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
754,1,Brasil,30,Número-índice,136.06,1,Brasil,201604,4º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
755,1,Brasil,30,Número-índice,280.90,1,Brasil,201604,4º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
756,1,Brasil,30,Número-índice,218.65,1,Brasil,201604,4º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
757,1,Brasil,30,Número-índice,230.39,1,Brasil,201701,1º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
758,1,Brasil,30,Número-índice,131.34,1,Brasil,201701,1º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
759,1,Brasil,30,Número-índice,170.09,1,Brasil,201701,1º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
760,1,Brasil,30,Número-índice,164.35,1,Brasil,201701,1º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
761,1,Brasil,30,Número-índice,171.98,1,Brasil,201701,1º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
762,1,Brasil,30,Número-índice,147.02,1,Brasil,201701,1º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
763,1,Brasil,30,Número-índice,136.59,1,Brasil,201701,1º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
764,1,Brasil,30,Número-índice,299.13,1,Brasil,201701,1º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
765,1,Brasil,30,Número-índice,229.98,1,Brasil,201701,1º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
766,1,Brasil,30,Número-índice,222.94,1,Brasil,201702,2º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
767,1,Brasil,30,Número-índice,131.07,1,Brasil,201702,2º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
768,1,Brasil,30,Número-índice,172.03,1,Brasil,201702,2º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
769,1,Brasil,30,Número-índice,165.61,1,Brasil,201702,2º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
770,1,Brasil,30,Número-índice,174.77,1,Brasil,201702,2º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
771,1,Brasil,30,Número-índice,147.29,1,Brasil,201702,2º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
772,1,Brasil,30,Número-índice,136.55,1,Brasil,201702,2º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
773,1,Brasil,30,Número-índice,305.94,1,Brasil,201702,2º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
774,1,Brasil,30,Número-índice,227.88,1,Brasil,201702,2º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
775,1,Brasil,30,Número-índice,217.83,1,Brasil,201703,3º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
776,1,Brasil,30,Número-índice,131.66,1,Brasil,201703,3º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
777,1,Brasil,30,Número-índice,172.93,1,Brasil,201703,3º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
778,1,Brasil,30,Número-índice,166.19,1,Brasil,201703,3º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
779,1,Brasil,30,Número-índice,176.52,1,Brasil,201703,3º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
780,1,Brasil,30,Número-índice,147.13,1,Brasil,201703,3º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
781,1,Brasil,30,Número-índice,137.07,1,Brasil,201703,3º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
782,1,Brasil,30,Número-índice,312.34,1,Brasil,201703,3º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
783,1,Brasil,30,Número-índice,229.38,1,Brasil,201703,3º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
784,1,Brasil,30,Número-índice,218.95,1,Brasil,201704,4º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
785,1,Brasil,30,Número-índice,133.15,1,Brasil,201704,4º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
786,1,Brasil,30,Número-índice,173.65,1,Brasil,201704,4º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
787,1,Brasil,30,Número-índice,167.11,1,Brasil,201704,4º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
788,1,Brasil,30,Número-índice,177.03,1,Brasil,201704,4º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
789,1,Brasil,30,Número-índice,148.65,1,Brasil,201704,4º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
790,1,Brasil,30,Número-índice,141.35,1,Brasil,201704,4º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
791,1,Brasil,30,Número-índice,302.64,1,Brasil,201704,4º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
792,1,Brasil,30,Número-índice,239.62,1,Brasil,201704,4º trimestre 2017,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
793,1,Brasil,30,Número-índice,223.25,1,Brasil,201801,1º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
794,1,Brasil,30,Número-índice,133.13,1,Brasil,201801,1º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
795,1,Brasil,30,Número-índice,174.73,1,Brasil,201801,1º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
796,1,Brasil,30,Número-índice,167.91,1,Brasil,201801,1º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
797,1,Brasil,30,Número-índice,178.42,1,Brasil,201801,1º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
798,1,Brasil,30,Número-índice,148.58,1,Brasil,201801,1º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
799,1,Brasil,30,Número-índice,141.24,1,Brasil,201801,1º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
800,1,Brasil,30,Número-índice,313.36,1,Brasil,201801,1º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
801,1,Brasil,30,Número-índice,245.47,1,Brasil,201801,1º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
802,1,Brasil,30,Número-índice,224.30,1,Brasil,201802,2º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
803,1,Brasil,30,Número-índice,132.42,1,Brasil,201802,2º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
804,1,Brasil,30,Número-índice,175.66,1,Brasil,201802,2º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
805,1,Brasil,30,Número-índice,167.92,1,Brasil,201802,2º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
806,1,Brasil,30,Número-índice,178.75,1,Brasil,201802,2º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
807,1,Brasil,30,Número-índice,148.97,1,Brasil,201802,2º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
808,1,Brasil,30,Número-índice,142.17,1,Brasil,201802,2º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
809,1,Brasil,30,Número-índice,300.31,1,Brasil,201802,2º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
810,1,Brasil,30,Número-índice,242.43,1,Brasil,201802,2º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
811,1,Brasil,30,Número-índice,228.52,1,Brasil,201803,3º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
812,1,Brasil,30,Número-índice,133.08,1,Brasil,201803,3º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
813,1,Brasil,30,Número-índice,176.50,1,Brasil,201803,3º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
814,1,Brasil,30,Número-índice,169.43,1,Brasil,201803,3º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
815,1,Brasil,30,Número-índice,179.80,1,Brasil,201803,3º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
816,1,Brasil,30,Número-índice,149.58,1,Brasil,201803,3º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
817,1,Brasil,30,Número-índice,149.66,1,Brasil,201803,3º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
818,1,Brasil,30,Número-índice,320.30,1,Brasil,201803,3º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
819,1,Brasil,30,Número-índice,259.96,1,Brasil,201803,3º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
820,1,Brasil,30,Número-índice,231.77,1,Brasil,201804,4º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
821,1,Brasil,30,Número-índice,132.40,1,Brasil,201804,4º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
822,1,Brasil,30,Número-índice,176.14,1,Brasil,201804,4º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
823,1,Brasil,30,Número-índice,169.03,1,Brasil,201804,4º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
824,1,Brasil,30,Número-índice,179.99,1,Brasil,201804,4º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
825,1,Brasil,30,Número-índice,147.55,1,Brasil,201804,4º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
826,1,Brasil,30,Número-índice,147.08,1,Brasil,201804,4º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
827,1,Brasil,30,Número-índice,328.72,1,Brasil,201804,4º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
828,1,Brasil,30,Número-índice,249.95,1,Brasil,201804,4º trimestre 2018,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
829,1,Brasil,30,Número-índice,223.35,1,Brasil,201901,1º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
830,1,Brasil,30,Número-índice,131.35,1,Brasil,201901,1º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
831,1,Brasil,30,Número-índice,177.62,1,Brasil,201901,1º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
832,1,Brasil,30,Número-índice,169.52,1,Brasil,201901,1º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
833,1,Brasil,30,Número-índice,182.64,1,Brasil,201901,1º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
834,1,Brasil,30,Número-índice,148.21,1,Brasil,201901,1º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
835,1,Brasil,30,Número-índice,145.38,1,Brasil,201901,1º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
836,1,Brasil,30,Número-índice,314.90,1,Brasil,201901,1º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
837,1,Brasil,30,Número-índice,237.97,1,Brasil,201901,1º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
838,1,Brasil,30,Número-índice,226.04,1,Brasil,201902,2º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
839,1,Brasil,30,Número-índice,131.77,1,Brasil,201902,2º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
840,1,Brasil,30,Número-índice,178.19,1,Brasil,201902,2º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
841,1,Brasil,30,Número-índice,170.57,1,Brasil,201902,2º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
842,1,Brasil,30,Número-índice,183.23,1,Brasil,201902,2º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
843,1,Brasil,30,Número-índice,148.14,1,Brasil,201902,2º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
844,1,Brasil,30,Número-índice,152.95,1,Brasil,201902,2º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
845,1,Brasil,30,Número-índice,301.84,1,Brasil,201902,2º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
846,1,Brasil,30,Número-índice,255.59,1,Brasil,201902,2º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
847,1,Brasil,30,Número-índice,230.51,1,Brasil,201903,3º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
848,1,Brasil,30,Número-índice,132.08,1,Brasil,201903,3º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
849,1,Brasil,30,Número-índice,178.61,1,Brasil,201903,3º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
850,1,Brasil,30,Número-índice,170.54,1,Brasil,201903,3º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
851,1,Brasil,30,Número-índice,184.32,1,Brasil,201903,3º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
852,1,Brasil,30,Número-índice,147.84,1,Brasil,201903,3º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
853,1,Brasil,30,Número-índice,157.09,1,Brasil,201903,3º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
854,1,Brasil,30,Número-índice,302.97,1,Brasil,201903,3º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
855,1,Brasil,30,Número-índice,266.48,1,Brasil,201903,3º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
856,1,Brasil,30,Número-índice,231.23,1,Brasil,201904,4º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
857,1,Brasil,30,Número-índice,132.31,1,Brasil,201904,4º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
858,1,Brasil,30,Número-índice,179.17,1,Brasil,201904,4º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
859,1,Brasil,30,Número-índice,171.84,1,Brasil,201904,4º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
860,1,Brasil,30,Número-índice,185.34,1,Brasil,201904,4º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
861,1,Brasil,30,Número-índice,147.58,1,Brasil,201904,4º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
862,1,Brasil,30,Número-índice,148.17,1,Brasil,201904,4º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
863,1,Brasil,30,Número-índice,311.40,1,Brasil,201904,4º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
864,1,Brasil,30,Número-índice,251.19,1,Brasil,201904,4º trimestre 2019,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
865,1,Brasil,30,Número-índice,238.41,1,Brasil,202001,1º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
866,1,Brasil,30,Número-índice,129.90,1,Brasil,202001,1º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
867,1,Brasil,30,Número-índice,178.38,1,Brasil,202001,1º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
868,1,Brasil,30,Número-índice,168.09,1,Brasil,202001,1º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
869,1,Brasil,30,Número-índice,183.55,1,Brasil,202001,1º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
870,1,Brasil,30,Número-índice,148.24,1,Brasil,202001,1º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
871,1,Brasil,30,Número-índice,155.51,1,Brasil,202001,1º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
872,1,Brasil,30,Número-índice,302.25,1,Brasil,202001,1º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
873,1,Brasil,30,Número-índice,252.08,1,Brasil,202001,1º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
874,1,Brasil,30,Número-índice,238.43,1,Brasil,202002,2º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
875,1,Brasil,30,Número-índice,114.43,1,Brasil,202002,2º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
876,1,Brasil,30,Número-índice,161.04,1,Brasil,202002,2º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
877,1,Brasil,30,Número-índice,153.31,1,Brasil,202002,2º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
878,1,Brasil,30,Número-índice,162.80,1,Brasil,202002,2º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
879,1,Brasil,30,Número-índice,136.34,1,Brasil,202002,2º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
880,1,Brasil,30,Número-índice,130.84,1,Brasil,202002,2º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
881,1,Brasil,30,Número-índice,300.52,1,Brasil,202002,2º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
882,1,Brasil,30,Número-índice,218.42,1,Brasil,202002,2º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
883,1,Brasil,30,Número-índice,234.02,1,Brasil,202003,3º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
884,1,Brasil,30,Número-índice,132.11,1,Brasil,202003,3º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
885,1,Brasil,30,Número-índice,171.17,1,Brasil,202003,3º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
886,1,Brasil,30,Número-índice,165.36,1,Brasil,202003,3º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
887,1,Brasil,30,Número-índice,174.66,1,Brasil,202003,3º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
888,1,Brasil,30,Número-índice,141.22,1,Brasil,202003,3º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
889,1,Brasil,30,Número-índice,143.48,1,Brasil,202003,3º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
890,1,Brasil,30,Número-índice,298.57,1,Brasil,202003,3º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
891,1,Brasil,30,Número-índice,201.47,1,Brasil,202003,3º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
