data,variavel,grupo,ipca_acum_ano
2022-06-01,IPCA % acum. ano,1105004.Coentro,3.62
2022-06-01,IPCA % acum. ano,1105005.Couve,32.17
2022-06-01,IPCA % acum. ano,1105006.Couve-flor,14.06
2022-06-01,IPCA % acum. ano,1105010.Repolho,51.74
2022-06-01,IPCA % acum. ano,1105012.Cheiro-verde,20.61
2022-06-01,IPCA % acum. ano,1105019.Brócolis,26.61
2022-06-01,IPCA % acum. ano,1106.Frutas,8.39
2022-06-01,IPCA % acum. ano,1106001.Banana-da-terra,16.67
2022-06-01,IPCA % acum. ano,1106003.Abacaxi,3.08
2022-06-01,IPCA % acum. ano,1106004.Abacate,-25.01
2022-06-01,IPCA % acum. ano,1106005.Banana - d'água,0.87
2022-06-01,IPCA % acum. ano,1106006.Banana - maçã,-20.21
2022-06-01,IPCA % acum. ano,1106008.Banana - prata,0.21
2022-06-01,IPCA % acum. ano,1106011.Laranja - baía,-6.76
2022-06-01,IPCA % acum. ano,1106012.Laranja - lima,-19.95
2022-06-01,IPCA % acum. ano,1106015.Limão,-29.65
2022-06-01,IPCA % acum. ano,1106017.Maçã,25.1
2022-06-01,IPCA % acum. ano,1106018.Mamão,11.95
2022-06-01,IPCA % acum. ano,1106019.Manga,43.67
2022-06-01,IPCA % acum. ano,1106020.Maracujá,10.08
2022-06-01,IPCA % acum. ano,1106021.Melancia,12.82
2022-06-01,IPCA % acum. ano,1106022.Melão,64.6
2022-06-01,IPCA % acum. ano,1106023.Pera,-14.69
2022-06-01,IPCA % acum. ano,1106027.Tangerina,-12.76
2022-06-01,IPCA % acum. ano,1106028.Uva,5.5
2022-06-01,IPCA % acum. ano,1106039.Laranja - pera,-3.41
2022-06-01,IPCA % acum. ano,1106051.Morango,106.81
2022-06-01,IPCA % acum. ano,1106084.Goiaba,7.53
2022-06-01,IPCA % acum. ano,1107.Carnes,2.76
2022-06-01,IPCA % acum. ano,1107009.Fígado,0.21
2022-06-01,IPCA % acum. ano,1107018.Carne de porco,-3.91
2022-06-01,IPCA % acum. ano,1107031.Carne de carneiro,-8.65
2022-06-01,IPCA % acum. ano,1107081.Cupim,4.91
2022-06-01,IPCA % acum. ano,1107084.Contrafilé,5.05
2022-06-01,IPCA % acum. ano,1107085.Filé-mignon,-9.98
2022-06-01,IPCA % acum. ano,1107087.Chã de dentro,2.29
2022-06-01,IPCA % acum. ano,1107088.Alcatra,5.5
2022-06-01,IPCA % acum. ano,1107089.Patinho,5.55
2022-06-01,IPCA % acum. ano,1107090.Lagarto redondo,6.48
2022-06-01,IPCA % acum. ano,1107091.Lagarto comum,3.11
2022-06-01,IPCA % acum. ano,1107093.Músculo,1.86
2022-06-01,IPCA % acum. ano,1107094.Pá,3.08
2022-06-01,IPCA % acum. ano,1107095.Acém,3.28
2022-06-01,IPCA % acum. ano,1107096.Peito,3.76
2022-06-01,IPCA % acum. ano,1107097.Capa de filé,0.84
2022-06-01,IPCA % acum. ano,1107099.Costela,4.16
2022-06-01,IPCA % acum. ano,1107208.Picanha,-1.18
2022-06-01,IPCA % acum. ano,1108.Pescados,2.15
2022-06-01,IPCA % acum. ano,1108002.Peixe - anchova,0.53
2022-06-01,IPCA % acum. ano,1108004.Peixe - corvina,3.5
2022-06-01,IPCA % acum. ano,1108011.Peixe - tainha,14.71
2022-06-01,IPCA % acum. ano,1108012.Peixe - sardinha,4.24
2022-06-01,IPCA % acum. ano,1108013.Camarão,2.31
2022-06-01,IPCA % acum. ano,1108019.Peixe - cavala,10.31
2022-06-01,IPCA % acum. ano,1108029.Peixe - cação,8.93
2022-06-01,IPCA % acum. ano,1108031.Peixe - merluza,3.65
2022-06-01,IPCA % acum. ano,1108032.Peixe - serra,-0.01
2022-06-01,IPCA % acum. ano,1108038.Peixe - pescada,-3.6
2022-06-01,IPCA % acum. ano,1108045.Caranguejo,5.35
2022-06-01,IPCA % acum. ano,1108049.Peixe - castanha,0.53
2022-06-01,IPCA % acum. ano,1108052.Peixe - palombeta,-3.99
2022-06-01,IPCA % acum. ano,1108072.Peixe - curimatã,3.76
2022-06-01,IPCA % acum. ano,1108075.Peixe - salmão,4.78
2022-06-01,IPCA % acum. ano,1108080.Peixe - tilápia,3.42
2022-06-01,IPCA % acum. ano,1108087.Peixe - tambaqui,-1.04
2022-06-01,IPCA % acum. ano,1108088.Peixe - dourada,-1.73
2022-06-01,IPCA % acum. ano,1108092.Peixe - filhote,7.14
2022-06-01,IPCA % acum. ano,1108096.Peixe - peroá,1.87
2022-06-01,IPCA % acum. ano,1108112.Peixe - pintado,1.29
2022-06-01,IPCA % acum. ano,1108125.Peixe - aruanã,0.22
2022-06-01,IPCA % acum. ano,1109.Carnes e peixes industrializados,3.31
2022-06-01,IPCA % acum. ano,1109002.Presunto,5.48
2022-06-01,IPCA % acum. ano,1109007.Salsicha,6.64
2022-06-01,IPCA % acum. ano,1109008.Linguiça,2.29
2022-06-01,IPCA % acum. ano,1109010.Mortadela,5.99
2022-06-01,IPCA % acum. ano,1109012.Salame,3.82
2022-06-01,IPCA % acum. ano,1109023.Bacalhau,4.04
2022-06-01,IPCA % acum. ano,1109056.Carne-seca e de sol,2.27
2022-06-01,IPCA % acum. ano,1109058.Carne de porco salgada e defumada,-1.29
2022-06-01,IPCA % acum. ano,1110.Aves e ovos,3.53
2022-06-01,IPCA % acum. ano,1110009.Frango inteiro,2.5
2022-06-01,IPCA % acum. ano,1110010.Frango em pedaços,1.1
2022-06-01,IPCA % acum. ano,1110044.Ovo de galinha,12.35
2022-06-01,IPCA % acum. ano,1111.Leites e derivados,22.38
2022-06-01,IPCA % acum. ano,1111004.Leite longa vida,41.76
2022-06-01,IPCA % acum. ano,1111008.Leite condensado,11.9
2022-06-01,IPCA % acum. ano,1111009.Leite em pó,7.52
2022-06-01,IPCA % acum. ano,1111011.Queijo,10.36
2022-06-01,IPCA % acum. ano,1111019.Iogurte e bebidas lácteas,11.89
2022-06-01,IPCA % acum. ano,1111021.Requeijão,10.54
2022-06-01,IPCA % acum. ano,1111031.Manteiga,10.82
2022-06-01,IPCA % acum. ano,1111038.Leite fermentado,5.91
2022-06-01,IPCA % acum. ano,1112.Panificados,13.31
2022-06-01,IPCA % acum. ano,1112003.Biscoito,12.96
2022-06-01,IPCA % acum. ano,1112015.Pão francês,13.56
2022-06-01,IPCA % acum. ano,1112017.Pão doce,10.9
2022-06-01,IPCA % acum. ano,1112018.Pão de forma,16.52
2022-06-01,IPCA % acum. ano,1112019.Bolo,13.49
2022-06-01,IPCA % acum. ano,1112025.Pão de queijo,6.91
2022-06-01,IPCA % acum. ano,1113.Óleos e gorduras,17.49
2022-06-01,IPCA % acum. ano,1113013.Óleo de soja,21.71
2022-06-01,IPCA % acum. ano,1113014.Azeite de oliva,6.25
2022-06-01,IPCA % acum. ano,1113040.Margarina,11.53
2022-06-01,IPCA % acum. ano,1114.Bebidas e infusões,8.16
2022-06-01,IPCA % acum. ano,1114001.Suco de frutas,6.96
2022-06-01,IPCA % acum. ano,1114003.Polpa de fruta (congelada),6.73
2022-06-01,IPCA % acum. ano,1114004.Açaí (emulsão),29.81
2022-06-01,IPCA % acum. ano,1114022.Café moído,14.87
2022-06-01,IPCA % acum. ano,1114023.Café solúvel,12.53
2022-06-01,IPCA % acum. ano,1114083.Refrigerante e água mineral,6.08
2022-06-01,IPCA % acum. ano,1114084.Cerveja,2.31
2022-06-01,IPCA % acum. ano,1114085.Outras bebidas alcoólicas,14.86
2022-06-01,IPCA % acum. ano,1114087.Vinho,2.89
2022-06-01,IPCA % acum. ano,1114090.Suco em pó,4.16
2022-06-01,IPCA % acum. ano,1114091.Chá mate (erva mate),3.02
2022-06-01,IPCA % acum. ano,1115.Enlatados e conservas,8.95
2022-06-01,IPCA % acum. ano,1115013.Alimento infantil,21.19
2022-06-01,IPCA % acum. ano,1115016.Palmito em conserva,4.69
2022-06-01,IPCA % acum. ano,1115017.Pepino em conserva,11.35
2022-06-01,IPCA % acum. ano,1115039.Sardinha em conserva,12.27
2022-06-01,IPCA % acum. ano,1115050.Salsicha em conserva,9.54
2022-06-01,IPCA % acum. ano,1115056.Sopa desidratada,4.25
2022-06-01,IPCA % acum. ano,1115057.Azeitona,5.45
2022-06-01,IPCA % acum. ano,1115058.Milho-verde em conserva,10.68
2022-06-01,IPCA % acum. ano,1115075.Atum em conserva,7.56
2022-06-01,IPCA % acum. ano,1116.Sal e condimentos,8.03
2022-06-01,IPCA % acum. ano,1116001.Leite de coco,8.24
2022-06-01,IPCA % acum. ano,1116005.Atomatado,8.04
2022-06-01,IPCA % acum. ano,1116010.Alho,3.55
2022-06-01,IPCA % acum. ano,1116013.Sal,8.74
2022-06-01,IPCA % acum. ano,1116022.Colorau,13.16
2022-06-01,IPCA % acum. ano,1116023.Caldo de tucupi,7.23
2022-06-01,IPCA % acum. ano,1116026.Fermento,5.22
2022-06-01,IPCA % acum. ano,1116033.Maionese,19.18
2022-06-01,IPCA % acum. ano,1116041.Vinagre,2.74
2022-06-01,IPCA % acum. ano,1116048.Caldo concentrado,11.52
2022-06-01,IPCA % acum. ano,1116071.Tempero misto,9.13
2022-06-01,IPCA % acum. ano,12.Alimentação fora do domicílio,3.73
2022-06-01,IPCA % acum. ano,1201.Alimentação fora do domicílio,3.73
2022-06-01,IPCA % acum. ano,1201001.Refeição,2.88
2022-06-01,IPCA % acum. ano,1201003.Lanche,5.58
2022-06-01,IPCA % acum. ano,1201007.Refrigerante e água mineral,4.63
2022-06-01,IPCA % acum. ano,1201009.Cafezinho,7.95
2022-06-01,IPCA % acum. ano,1201048.Cerveja,2.0
2022-06-01,IPCA % acum. ano,1201051.Outras bebidas alcoólicas,3.34
2022-06-01,IPCA % acum. ano,1201052.Vinho,-6.33
2022-06-01,IPCA % acum. ano,1201061.Doces,5.95
2022-06-01,IPCA % acum. ano,1201088.Sorvete,9.65
2022-06-01,IPCA % acum. ano,2.Habitação,-0.61
2022-06-01,IPCA % acum. ano,21.Encargos e manutenção,5.4
2022-06-01,IPCA % acum. ano,2101.Aluguel e taxas,5.09
2022-06-01,IPCA % acum. ano,2101001.Aluguel residencial,4.65
2022-06-01,IPCA % acum. ano,2101002.Condomínio,5.17
2022-06-01,IPCA % acum. ano,2101004.Taxa de água e esgoto,5.91
2022-06-01,IPCA % acum. ano,2101012.Mudança,7.18
2022-06-01,IPCA % acum. ano,2103.Reparos,4.81
2022-06-01,IPCA % acum. ano,2103005.Ferragens,5.5
2022-06-01,IPCA % acum. ano,2103008.Material de eletricidade,-1.15
2022-06-01,IPCA % acum. ano,2103012.Vidro,3.17
2022-06-01,IPCA % acum. ano,2103014.Tinta,11.23
2022-06-01,IPCA % acum. ano,2103032.Revestimento de piso e parede,6.01
2022-06-01,IPCA % acum. ano,2103038.Madeira e taco,-0.47
2022-06-01,IPCA % acum. ano,2103039.Cimento,8.79
2022-06-01,IPCA % acum. ano,2103040.Tijolo,4.14
2022-06-01,IPCA % acum. ano,2103041.Material hidráulico,5.72
2022-06-01,IPCA % acum. ano,2103042.Mão de obra,1.51
2022-06-01,IPCA % acum. ano,2103048.Areia,-0.71
2022-06-01,IPCA % acum. ano,2103049.Pedras,-0.54
2022-06-01,IPCA % acum. ano,2103055.Telha,4.61
2022-06-01,IPCA % acum. ano,2104.Artigos de limpeza,9.76
2022-06-01,IPCA % acum. ano,2104003.Saco para lixo,-0.95
2022-06-01,IPCA % acum. ano,2104005.Água sanitária,6.95
2022-06-01,IPCA % acum. ano,2104008.Detergente,8.52
2022-06-01,IPCA % acum. ano,2104009.Sabão em pó,13.41
2022-06-01,IPCA % acum. ano,2104012.Desinfetante,7.04
2022-06-01,IPCA % acum. ano,2104015.Sabão em barra,8.1
2022-06-01,IPCA % acum. ano,2104016.Esponja de limpeza,7.86
2022-06-01,IPCA % acum. ano,2104019.Sabão líquido,6.4
2022-06-01,IPCA % acum. ano,2104020.Limpador multiuso,8.71
2022-06-01,IPCA % acum. ano,2104041.Papel toalha,0.86
2022-06-01,IPCA % acum. ano,2104085.Amaciante e alvejante,9.27
2022-06-01,IPCA % acum. ano,22.Combustíveis e energia,-9.28
2022-06-01,IPCA % acum. ano,2201.Combustíveis (domésticos),8.0
2022-06-01,IPCA % acum. ano,2201003.Carvão vegetal,8.2
2022-06-01,IPCA % acum. ano,2201004.Gás de botijão,7.49
2022-06-01,IPCA % acum. ano,2201005.Gás encanado,12.81
2022-06-01,IPCA % acum. ano,2202.Energia elétrica residencial,-14.52
2022-06-01,IPCA % acum. ano,2202003.Energia elétrica residencial,-14.52
2022-06-01,IPCA % acum. ano,3.Artigos de residência,7.09
2022-06-01,IPCA % acum. ano,31.Móveis e utensílios,8.6
2022-06-01,IPCA % acum. ano,3101.Mobiliário,11.45
2022-06-01,IPCA % acum. ano,3101002.Móvel para sala,12.22
2022-06-01,IPCA % acum. ano,3101003.Móvel para quarto,10.75
2022-06-01,IPCA % acum. ano,3101015.Móvel para copa e cozinha,13.76
2022-06-01,IPCA % acum. ano,3101016.Móvel infantil,4.35
2022-06-01,IPCA % acum. ano,3101017.Colchão,0.54
2022-06-01,IPCA % acum. ano,3102.Utensílios e enfeites,3.2
2022-06-01,IPCA % acum. ano,3102001.Artigos de iluminação,1.53
2022-06-01,IPCA % acum. ano,3102005.Tapete,0.84
2022-06-01,IPCA % acum. ano,3102006.Cortina,6.13
2022-06-01,IPCA % acum. ano,3102007.Utensílios de metal,2.52
2022-06-01,IPCA % acum. ano,3102009.Utensílios de vidro e louça,3.07
2022-06-01,IPCA % acum. ano,3102010.Utensílios de plástico,6.13
2022-06-01,IPCA % acum. ano,3102035.Flores naturais,20.08
2022-06-01,IPCA % acum. ano,3102337.Utensílios para bebê,3.54
2022-06-01,IPCA % acum. ano,"3103.Cama, mesa e banho",5.61
2022-06-01,IPCA % acum. ano,3103001.Roupa de cama,5.66
2022-06-01,IPCA % acum. ano,3103003.Roupa de banho,3.57
2022-06-01,IPCA % acum. ano,32.Aparelhos eletroeletrônicos,5.8
2022-06-01,IPCA % acum. ano,3201.Eletrodomésticos e equipamentos,10.96
2022-06-01,IPCA % acum. ano,3201001.Refrigerador,12.68
2022-06-01,IPCA % acum. ano,3201002.Ar-condicionado,7.75
2022-06-01,IPCA % acum. ano,3201006.Máquina de lavar roupa,9.36
2022-06-01,IPCA % acum. ano,3201013.Ventilador,5.62
2022-06-01,IPCA % acum. ano,3201021.Fogão,12.37
2022-06-01,IPCA % acum. ano,3201050.Chuveiro elétrico,5.41
2022-06-01,IPCA % acum. ano,"3202.Tv, som e informática",0.27
2022-06-01,IPCA % acum. ano,3202001.Televisor,-1.1
2022-06-01,IPCA % acum. ano,3202003.Aparelho de som,-1.61
2022-06-01,IPCA % acum. ano,3202008.Videogame (console),-7.39
2022-06-01,IPCA % acum. ano,3202028.Computador pessoal,2.76
2022-06-01,IPCA % acum. ano,33.Consertos e manutenção,5.92
2022-06-01,IPCA % acum. ano,3301.Consertos e manutenção,5.92
2022-06-01,IPCA % acum. ano,3301002.Conserto de refrigerador,5.32
2022-06-01,IPCA % acum. ano,3301006.Conserto de televisor,7.35
2022-06-01,IPCA % acum. ano,3301015.Conserto de máquina de lavar roupa,9.89
2022-06-01,IPCA % acum. ano,3301022.Reforma de estofado,4.89
2022-06-01,IPCA % acum. ano,3301088.Conserto de aparelho celular,2.79
2022-06-01,IPCA % acum. ano,3301130.Conserto de bicicleta,7.12
2022-06-01,IPCA % acum. ano,4.Vestuário,9.14
2022-06-01,IPCA % acum. ano,41.Roupas,10.14
2022-06-01,IPCA % acum. ano,4101.Roupa masculina,11.08
2022-06-01,IPCA % acum. ano,4101002.Calça comprida masculina,11.32
2022-06-01,IPCA % acum. ano,4101005.Agasalho masculino,15.75
2022-06-01,IPCA % acum. ano,4101006.Bermuda/short masculino,8.07
2022-06-01,IPCA % acum. ano,4101008.Cueca,9.01
2022-06-01,IPCA % acum. ano,4101009.Camisa/camiseta masculina,11.73
2022-06-01,IPCA % acum. ano,4102.Roupa feminina,10.86
2022-06-01,IPCA % acum. ano,4102002.Calça comprida feminina,12.89
2022-06-01,IPCA % acum. ano,4102003.Agasalho feminino,18.14
2022-06-01,IPCA % acum. ano,4102004.Saia,11.84
2022-06-01,IPCA % acum. ano,4102005.Vestido,13.1
2022-06-01,IPCA % acum. ano,4102008.Blusa,9.46
2022-06-01,IPCA % acum. ano,4102010.Lingerie,6.45
2022-06-01,IPCA % acum. ano,4102013.Bermuda/short feminino,7.36
2022-06-01,IPCA % acum. ano,4103.Roupa infantil,6.89
2022-06-01,IPCA % acum. ano,4103001.Uniforme escolar,6.59
2022-06-01,IPCA % acum. ano,4103002.Calça comprida infantil,14.44
2022-06-01,IPCA % acum. ano,4103005.Agasalho infantil,17.66
2022-06-01,IPCA % acum. ano,4103007.Vestido infantil,4.62
2022-06-01,IPCA % acum. ano,4103008.Bermuda/short infantil,7.71
2022-06-01,IPCA % acum. ano,4103011.Camisa/camiseta infantil,7.08
2022-06-01,IPCA % acum. ano,4103031.Conjunto infantil,2.8
2022-06-01,IPCA % acum. ano,42.Calçados e acessórios,8.3
2022-06-01,IPCA % acum. ano,4201.Calçados e acessórios,8.3
2022-06-01,IPCA % acum. ano,4201002.Sapato masculino,8.04
2022-06-01,IPCA % acum. ano,4201003.Sapato feminino,5.77
2022-06-01,IPCA % acum. ano,4201004.Sapato infantil,9.78
2022-06-01,IPCA % acum. ano,4201015.Bolsa,10.65
2022-06-01,IPCA % acum. ano,4201040.Mochila,10.2
2022-06-01,IPCA % acum. ano,4201063.Tênis,10.48
2022-06-01,IPCA % acum. ano,4201098.Sandália/chinelo,5.86
2022-06-01,IPCA % acum. ano,43.Joias e bijuterias,1.13
2022-06-01,IPCA % acum. ano,4301.Joias e bijuterias,1.13
2022-06-01,IPCA % acum. ano,4301001.Bijuteria,9.61
2022-06-01,IPCA % acum. ano,4301002.Joia,-1.53
2022-06-01,IPCA % acum. ano,4301004.Relógio de pulso,6.69
2022-06-01,IPCA % acum. ano,44.Tecidos e armarinho,5.37
2022-06-01,IPCA % acum. ano,4401.Tecidos e armarinho,5.37
2022-06-01,IPCA % acum. ano,4401001.Tecido,5.69
2022-06-01,IPCA % acum. ano,4401002.Artigos de armarinho,3.88
2022-06-01,IPCA % acum. ano,5.Transportes,7.38
2022-06-01,IPCA % acum. ano,51.Transportes,7.38
2022-06-01,IPCA % acum. ano,5101.Transporte público,3.38
2022-06-01,IPCA % acum. ano,5101001.Ônibus urbano,3.19
2022-06-01,IPCA % acum. ano,5101002.Táxi,12.27
2022-06-01,IPCA % acum. ano,5101004.Trem,0.0
2022-06-01,IPCA % acum. ano,5101006.Ônibus intermunicipal,5.05
2022-06-01,IPCA % acum. ano,5101007.Ônibus interestadual,7.97
2022-06-01,IPCA % acum. ano,5101010.Passagem aérea,3.67
2022-06-01,IPCA % acum. ano,5101011.Metrô,3.92
2022-06-01,IPCA % acum. ano,5101026.Transporte escolar,5.45
2022-06-01,IPCA % acum. ano,5101051.Transporte por aplicativo,-7.57
2022-06-01,IPCA % acum. ano,5101053.Integração transporte público,0.0
2022-06-01,IPCA % acum. ano,5102.Veículo próprio,8.35
2022-06-01,IPCA % acum. ano,5102001.Automóvel novo,6.99
2022-06-01,IPCA % acum. ano,5102004.Emplacamento e licença,10.67
2022-06-01,IPCA % acum. ano,5102005.Seguro voluntário de veículo,23.61
2022-06-01,IPCA % acum. ano,5102006.Multa,0.0
2022-06-01,IPCA % acum. ano,5102007.Óleo lubrificante,5.14
2022-06-01,IPCA % acum. ano,5102009.Acessórios e peças,4.26
2022-06-01,IPCA % acum. ano,5102010.Pneu,6.58
2022-06-01,IPCA % acum. ano,5102011.Conserto de automóvel,7.32
2022-06-01,IPCA % acum. ano,5102013.Estacionamento,4.05
2022-06-01,IPCA % acum. ano,5102015.Pedágio,0.37
2022-06-01,IPCA % acum. ano,5102020.Automóvel usado,4.32
2022-06-01,IPCA % acum. ano,5102037.Pintura de veículo,6.47
2022-06-01,IPCA % acum. ano,5102051.Aluguel de veículo,-22.54
2022-06-01,IPCA % acum. ano,5102053.Motocicleta,11.65
2022-06-01,IPCA % acum. ano,5104.Combustíveis (veículos),7.53
2022-06-01,IPCA % acum. ano,5104001.Gasolina,8.06
2022-06-01,IPCA % acum. ano,5104002.Etanol,-3.95
2022-06-01,IPCA % acum. ano,5104003.Óleo diesel,33.39
2022-06-01,IPCA % acum. ano,5104005.Gás veicular,23.9
2022-06-01,IPCA % acum. ano,6.Saúde e cuidados pessoais,5.87
2022-06-01,IPCA % acum. ano,61.Produtos farmacêuticos e óticos,11.08
2022-06-01,IPCA % acum. ano,6101.Produtos farmacêuticos,11.88
2022-06-01,IPCA % acum. ano,6101001.Anti-infeccioso e antibiótico,11.34
2022-06-01,IPCA % acum. ano,6101002.Analgésico e antitérmico,12.09
2022-06-01,IPCA % acum. ano,6101003.Anti-inflamatório e antirreumático,10.85
2022-06-01,IPCA % acum. ano,6101004.Antigripal e antitussígeno,12.22
2022-06-01,IPCA % acum. ano,6101006.Dermatológico,12.88
2022-06-01,IPCA % acum. ano,6101007.Antialérgico e broncodilatador,12.53
2022-06-01,IPCA % acum. ano,6101009.Gastroprotetor,13.42
2022-06-01,IPCA % acum. ano,6101010.Vitamina e fortificante,12.3
2022-06-01,IPCA % acum. ano,6101011.Hormonal,11.57
2022-06-01,IPCA % acum. ano,6101013.Psicotrópico e anorexígeno,12.27
2022-06-01,IPCA % acum. ano,6101014.Hipotensor e hipocolesterolêmico,11.34
2022-06-01,IPCA % acum. ano,6101051.Oftalmológico,13.39
2022-06-01,IPCA % acum. ano,6101064.Antidiabético,11.09
2022-06-01,IPCA % acum. ano,6101148.Neurológico,10.65
2022-06-01,IPCA % acum. ano,6102.Produtos óticos,1.45
2022-06-01,IPCA % acum. ano,6102012.Óculos de grau,1.45
2022-06-01,IPCA % acum. ano,62.Serviços de saúde,1.0
2022-06-01,IPCA % acum. ano,6201.Serviços médicos e dentários,4.7
2022-06-01,IPCA % acum. ano,6201002.Médico,4.99
2022-06-01,IPCA % acum. ano,6201003.Dentista,4.39
2022-06-01,IPCA % acum. ano,6201005.Aparelho ortodôntico,3.66
2022-06-01,IPCA % acum. ano,6201007.Fisioterapeuta,8.63
2022-06-01,IPCA % acum. ano,6201010.Psicólogo,5.24
2022-06-01,IPCA % acum. ano,6202.Serviços laboratoriais e hospitalares,3.67
2022-06-01,IPCA % acum. ano,6202003.Exame de laboratório,3.64
2022-06-01,IPCA % acum. ano,6202004.Hospitalização e cirurgia,3.94
2022-06-01,IPCA % acum. ano,6202006.Exame de imagem,2.97
2022-06-01,IPCA % acum. ano,6203.Plano de saúde,-0.51
2022-06-01,IPCA % acum. ano,6203001.Plano de saúde,-0.51
2022-06-01,IPCA % acum. ano,63.Cuidados pessoais,8.14
2022-06-01,IPCA % acum. ano,6301.Higiene pessoal,8.14
2022-06-01,IPCA % acum. ano,6301001.Produto para cabelo,7.68
2022-06-01,IPCA % acum. ano,6301002.Fralda descartável,4.93
2022-06-01,IPCA % acum. ano,6301004.Produto para barba,2.02
2022-06-01,IPCA % acum. ano,6301006.Produto para pele,8.11
2022-06-01,IPCA % acum. ano,6301007.Produto para higiene bucal,8.04
2022-06-01,IPCA % acum. ano,6301010.Produto para unha,3.49
2022-06-01,IPCA % acum. ano,6301011.Perfume,9.18
2022-06-01,IPCA % acum. ano,6301014.Desodorante,4.23
2022-06-01,IPCA % acum. ano,6301015.Absorvente higiênico,5.67
2022-06-01,IPCA % acum. ano,6301016.Sabonete,15.54
2022-06-01,IPCA % acum. ano,6301017.Papel higiênico,6.32
2022-06-01,IPCA % acum. ano,6301020.Artigos de maquiagem,12.94
2022-06-01,IPCA % acum. ano,7.Despesas pessoais,3.55
2022-06-01,IPCA % acum. ano,71.Serviços pessoais,2.82
2022-06-01,IPCA % acum. ano,7101.Serviços pessoais,2.82
2022-06-01,IPCA % acum. ano,7101001.Costureira,4.11
2022-06-01,IPCA % acum. ano,7101005.Manicure,2.93
2022-06-01,IPCA % acum. ano,7101010.Empregado doméstico,1.76
2022-06-01,IPCA % acum. ano,7101011.Cabeleireiro e barbeiro,5.03
2022-06-01,IPCA % acum. ano,7101014.Depilação,4.54
2022-06-01,IPCA % acum. ano,7101034.Cartório,12.07
2022-06-01,IPCA % acum. ano,7101036.Despachante,6.95
2022-06-01,IPCA % acum. ano,7101076.Serviço bancário,2.86
2022-06-01,IPCA % acum. ano,7101090.Conselho de classe,1.24
2022-06-01,IPCA % acum. ano,7101144.Sobrancelha,3.12
2022-06-01,IPCA % acum. ano,72.Recreação e fumo,4.77
2022-06-01,IPCA % acum. ano,7201.Recreação,5.52
2022-06-01,IPCA % acum. ano,7201006.Clube,5.31
2022-06-01,IPCA % acum. ano,7201010.Instrumento musical,-0.67
2022-06-01,IPCA % acum. ano,7201015.Tratamento de animais (clínica),2.88
2022-06-01,IPCA % acum. ano,7201019.Bicicleta,4.53
2022-06-01,IPCA % acum. ano,7201020.Alimento para animais,5.3
2022-06-01,IPCA % acum. ano,7201023.Brinquedo,10.62
2022-06-01,IPCA % acum. ano,7201054.Casa noturna,-1.6
2022-06-01,IPCA % acum. ano,7201063.Jogos de azar,0.0
2022-06-01,IPCA % acum. ano,7201067.Material de caça e pesca,5.74
2022-06-01,IPCA % acum. ano,7201090.Hospedagem,8.11
2022-06-01,IPCA % acum. ano,7201095.Pacote turístico,5.13
2022-06-01,IPCA % acum. ano,7201256.Serviço de higiene para animais,5.16
2022-06-01,IPCA % acum. ano,"7201266.Cinema, teatro e concertos",9.23
2022-06-01,IPCA % acum. ano,7202.Fumo,0.06
2022-06-01,IPCA % acum. ano,7202041.Cigarro,0.06
2022-06-01,IPCA % acum. ano,8.Educação,6.24
